LINK_index,ATBG01,ATBR01A,ATBR01B,ATBR02A,ATBR02B,ATBR04,ATBR05,ATBGEAS,ATBGSOS,ATBGTJS,ATBGSLI,ATDGLIHY,ATDGRIHY,ITLANG_TQ,LCID_TQ,ATBG02,ATBG03,ATBG04,ATBG05AA,ATBG05AB,ATBG05AC,ATBG05AD,ATBG05BA,ATBG05BB,ATBG05BC,ATBG05BD,ATBG05BE,ATBG05BF,ATBG05BG,ATBG05BH,ATBG05BI,ATBG05BJ,ATBG05BK,ATBG06,ATBG07AA,ATBG07BA,ATBG07AB,ATBG07BB,ATBG07AC,ATBG07BC,ATBG07AD,ATBG07BD,ATBG07AE,ATBG07BE,ATBG07AF,ATBG07BF,ATBG07AG,ATBG07BG,ATBG08A,ATBG08B,ATBG08C,ATBG08D,ATBG08E,ATBG09A,ATBG09B,ATBG09C,ATBG09D,ATBG10A,ATBG10B,ATBG10C,ATBG10D,ATBG10E,ATBG10F,ATBG10G,ATBG10H,ATBG10I,ATBG10J,ATBG10K,ATBG10L,ATBG11A,ATBG11B,ATBG11C,ATBG11D,ATBG11E,ATBG11F,ATBG11G,ATBG11H,ATBG11I,ATBG12A,ATBG12B,ATBG12C,ATBG12D,ATBG12E,ATBG12F,ATBR03A,ATBR03B,ATBR03C,ATBR03D,ATBR03E,ATBR03F,ATBR03G,ATBR03H,ATBR06A,ATBR06B,ATBR06C,ATBR06D,ATBR06E,ATBR07AA,ATBR07AB,ATBR07AC,ATBR07AD,ATBR07BA,ATBR07BB,ATBR07BC,ATBR07BD,ATBR08A,ATBR08B,ATBR08C,ATBR08D,ATBR08E,ATBR08F,ATBR08G,ATBR08H,ATBR09A,ATBR09B,ATBR09C,ATBR09D,ATBR09E,ATBR09F,ATBR09G,ATBR09H,ATBR09I,ATBR10A,ATBR10B,ATBR10C,ATBR10D,ATBR10E,ATBR10F,ATBR10G,ATBR10H,ATBR10I,ATBR10J,ATBR10K,ATBR10L,ATBR11A,ATBR11B,ATBR11C,ATBR11D,ATBR11E,ATBR12A,ATBR12BA,ATBR12BB,ATBR12BC,ATBR12BD,ATBR12C,ATBR12DA,ATBR12DB,ATBR12DC,ATBR12EA,ATBR12EB,ATBR12EC,ATBR12ED,ATBR12EE,ATBR13A,ATBR13B,ATBR13C,ATBR13D,ATBR13E,ATBR14,ATBR15,ATBR16,ATBR17A,ATBR17B,ATBR17C,ATBR18A,ATBR18B,ATBR18C,ATBR18D,ATBR18E,ATBR19,ATDGEAS,ATDGSOS,ATDGTJS,ATDGSLI,cluster,cluster_cat
15850035003011500301014,30,25,25,3,5,280,200,8.24023,7.52665,3.83998,9.1022,233.33333,166.66667,10,1028,1,5,6,1,2,1,2,2,2,3,3,3,3,2,2,3,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,3,3,4,3,3,3,3,3,1,2,2,2,3,2,3,3,2,3,3,3,3,3,3,2,1,2,1,2,2,2,3,2,3,3,3,3,3,4,3,3,1,4,2,3,2,2,1,3,2,2,2,3,1,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,3,3,3,3,3,2,4,3,3,1,3,4,1,1,1,3,4,1,1,1,1,1,1,1,2,3,3,2,3,2,3,TEA_3
15850065006022500602024,4,29.000000000000004,29.000000000000004,2,4,290,50,9.13986,13.6815,8.67953,9.1022,214.81481,37.03704,10,1028,1,2,5,2,2,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,2,2,3,3,2,3,2,3,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,3,1,2,2,2,3,4,3,3,3,3,3,2,2,2,2,1,2,2,1,3,3,3,2,2,2,3,1,1,2,2,2,2,2,3,3,2,3,2,3,4,3,2,2,2,2,1,2,1,1,2,1,2,2,3,2,3,4,4,4,1,3,2,2,1,2,2,2,2,2,2,1,1,2,2,3,2,3,1,2,2,5,TEA_5
15850085008011500801014,20,27,27,0,0,320,420,7.32427,9.89419,8.0184,9.68037,254.66667,334.25,10,1028,1,5,6,1,2,2,2,3,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,3,3,1,2,2,3,3,2,2,5,3,4,4,3,4,1,1,1,2,2,2,1,1,3,2,2,2,2,2,3,2,1,2,1,2,2,2,2,1,3,3,3,2,3,3,4,3,4,3,2,3,3,1,2,1,1,1,2,2,2,3,1,1,2,2,2,3,3,1,2,2,2,2,2,3,3,3,2,4,4,3,2,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,3,1,1,3,3,1,1,3,1,1,1,2,2,2,5,3,2,2,2,1,TEA_1
15850175017022501702024,16,28,28,2,4,280,40,11.27266,9.42597,6.680299999999999,9.1022,233.33333,33.33333,10,1028,1,4,6,1,2,2,2,2,2,3,3,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,3,2,2,2,1,2,2,1,1,3,1,2,2,3,3,1,1,1,3,2,2,2,1,2,2,3,3,2,2,3,2,1,2,1,2,2,2,3,3,4,1,3,2,2,3,4,1,3,3,4,3,2,2,3,2,2,1,3,3,2,3,1,2,1,1,2,1,2,1,1,1,2,2,2,1,3,1,2,4,4,2,1,1,3,2,1,2,1,1,2,2,3,3,3,3,2,4,4,4,1,4,1,1,1,1,3,1,2,1,1,1,2,1,2,1,5,2,2,3,2,3,TEA_3
15850185018022501802024,8,3.0000000000000004,3.0000000000000004,0,0,240.00000000000003,75,9.7433,9.89419,9.82876,10.27928,200,62.5,10,1028,1,3.0000000000000004,6,1,2,2,2,2,2,3,3,3,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,3,3,2,2,1,2,2,2,3,4,2,3,3,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,3,4,4,3,2,2,3,3,3,3,3,2,3,2,1,1,2,2,1,2,3,3,3,1,2,2,2,2,2,1,1,2,1,2,2,1,2,3,1,2,3,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,1,2,2,3,1,3,3,3,1,1,4,2,1,2,1,1,1,2,2,1,3,2,2,2,2,0,TEA_0
15850205020011502001014,31,26,26,3,2,160,160,10.96267,13.6815,13.241339999999996,7.52318,133.33333,133.33333,10,1028,1,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,4,3,3,3,4,3,3,4,4,1,2,1,1,1,4,2,2,1,1,1,2,1,2,2,2,3,2,1,1,2,5,TEA_5
15850245024022502402024,23,26,26,1,1,300,60,8.83963,8.22671,6.01233,9.1022,250,50,10,1028,1,6.000000000000001,5,1,2,1,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,3,1,2,1,3,2,3,2,2,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,2,1,2,2,2,2,2,3,2,3,3,2,2,3,3,2,2,2,2,2,2,2,3,2,3,3,4,3,3,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,3,4,2,2,2,2,1,1,2,2,3,5,3,2,3,2,3,TEA_3
15850255025011502501014,5,23,23,2,4,240.00000000000003,240,8.83963,7.18418,3.83998,9.1022,182.22222,182.22222,10,1028,1,2,5,1,2,2,2,3,3,3,3,3,2,3,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,3,1,1,2,2,2,2,3,3,3,2,3,3,3,3,2,1,2,3,3,3,2,2,3,3,3,3,3,3,3,2,1,2,1,2,2,2,3,1,3,1,4,3,2,4,4,4,2,4,4,3,1,1,3,2,2,1,3,4,3,3,1,2,2,3,3,3,3,1,2,3,2,3,3,3,4,2,2,4,4,3,1,3,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,2,2,1,2,1,2,2,1,1,2,5,3,2,3,2,3,TEA_3
15850345034022503402024,24.000000000000004,23,23,0,0,480.00000000000006,120,9.7433,10.40627,11.82034,11.57611,339.55556,84.88889,10,1028,1,5,6,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,2,2,3,1,1,1,2,3,2,2,3,3,3,3,2,2,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,3,2,3,2,2,3,4,3,2,3,3,2,4,3,2,2,1,2,1,2,3,3,2,2,2,2,3,2,2,1,2,1,3,2,2,2,2,2,2,3,3,2,2,2,3,3,1,1,1,1,2,1,2,2,2,2,2,2,3,3,1,4,2,1,1,1,3,1,1,1,1,1,1,2,2,3,2,2,1,1,1,0,TEA_0
15850355035011503501014,27,16,16,1,1,240.00000000000003,40,8.24023,8.99685,8.0184,9.68037,169.77778,28.2963,10,1028,1,5,5,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,3,2,2,3,2,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,1,4,3,4,4,4,4,4,4,4,4,4,4,2,2,3,1,2,2,3,4,3,4,4,3,3,3,3,3,4,2,2,2,2,3,3,2,4,2,4,4,4,2,2,2,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,1,4,1,3,3,2,2,2,1,2,1,2,2,3,5,3,2,2,2,0,TEA_0
15850375037011503701014,18,21,21,2,4,240.00000000000003,80,9.7433,8.59932,9.27422,10.27928,177.77778,59.259260000000005,10,1028,1,4,6,1,2,2,2,2,2,3,3,3,2,2,3,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,2,3,3,3,3,2,1,2,2,3,3,3,3,3,2,3,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,3,1,3,3,2,3,3,3,3,3,1,3,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,3,1,2,1,1,2,1,2,2,2,3,2,3,4,4,1,2,2,1,1,1,3,2,1,1,1,1,1,1,2,2,3,2,2,2,2,0,TEA_0
15850385038022503802024,21,30,30,0,0,280,70,10.65566,11.59162,8.67953,10.27928,232.16667,58.04167,10,1028,1,5,6,1,2,2,2,3,3,3,2,2,3,3,2,3,3,2,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,2,3,3,1,2,1,2,2,2,3,3,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,3,3,3,2,2,3,3,3,4,4,3,3,2,1,3,1,2,1,2,3,1,1,1,1,1,1,1,1,3,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,4,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,2,1,1,2,1,1,1,2,2,2,5,2,1,2,2,6,TEA_6
15850395039011503901014,25,26,26,2,2,360,400,10.65566,9.42597,7.334360000000001,9.68037,300,333.33333,10,1028,1,5,6,1,2,2,1,2,2,3,3,2,2,2,2,2,3,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,3,3,3,1,1,2,2,3,2,3,2,3,2,2,2,1,1,1,2,3,3,1,1,2,2,2,2,3,2,3,2,1,2,1,2,2,2,2,1,3,3,2,2,2,3,4,4,3,3,2,2,2,1,4,1,1,1,2,1,3,3,2,2,2,2,3,3,3,1,1,1,1,1,2,1,3,2,2,3,3,3,1,1,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,2,1,2,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,TEA_1
15850455045022504502024,32,25,25,1,4,280,150,8.83963,12.35702,13.241339999999996,9.68037,221.66667,118.75,10,1028,1,5,6,1,2,1,2,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,4,2,3,2,2,4,4,4,3,4,2,4,1,1,2,2,2,1,2,4,3,3,3,1,1,2,3,1,3,1,1,2,3,3,3,1,3,3,3,4,4,2,2,3,3,3,1,1,1,1,2,4,2,2,2,3,3,3,4,4,1,4,2,1,1,2,2,1,3,3,3,1,1,2,3,3,5,3,1,1,2,0,TEA_0
15850475047011504701014,26,25,25,3,3.0000000000000004,300,40,5.97557,8.59932,3.83998,9.68037,250,33.33333,10,1028,1,4,6,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,3,3,3,4,3,3,3,5,4,4,3,3,3,3,3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,4,2,1,2,1,2,2,2,2,3,4,2,3,3,2,3,4,3,3,4,3,3,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,2,1,2,2,2,3,1,1,1,2,1,2,1,2,5,3,2,3,2,3,TEA_3
15850485048011504801014,18,24.000000000000004,24.000000000000004,0,3.0000000000000004,120,120,10.65566,12.35702,11.01744,9.68037,80,80,10,1028,1,5,6,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,2,1,2,2,2,2,2,3,3,3,2,2,3,4,3,2,2,1,1,1,1,2,1,2,1,1,2,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,3,1,2,1,1,2,2,2,2,2,4,3,4,4,4,1,4,4,1,1,1,1,1,1,2,1,2,1,2,2,3,5,2,1,1,2,6,TEA_6
15850495049011504901014,18,25,25,3,5,240.00000000000003,120,10.96267,7.52665,5.21324,9.1022,200,100,10,1028,1,4,6,1,2,1,2,3,3,3,2,2,3,2,2,3,1,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,3,3,3,3,2,1,2,1,3,2,2,2,1,3,2,3,3,3,4,4,2,4,4,3,4,2,2,3,3,4,2,2,3,1,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,2,3,1,1,1,1,2,2,2,3,3,5,2,2,3,2,3,TEA_3
15850555055022505502024,18,26,26,1,10,240.00000000000003,120,7.63433,8.59932,6.680299999999999,8.54995,160,80,10,1028,1,4,6,1,2,2,2,2,2,2,3,1,1,2,2,2,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,3,3,2,3,2,3,3,4,3,3,3,3,3,3,2,1,1,1,2,2,3,2,3,2,2,2,2,3,3,4,2,1,2,1,2,3,2,3,1,4,4,4,4,3,4,4,4,3,4,4,4,1,1,3,2,2,3,3,4,3,4,3,2,2,3,3,3,3,1,2,2,3,3,3,2,3,2,4,4,4,2,2,3,3,4,1,2,1,1,2,3,2,2,2,4,4,4,4,4,1,4,4,3,2,3,3,2,1,1,1,1,1,2,2,3,5,3,2,3,2,3,TEA_3
15850575057022505702024,23,27,27,1,1,200,40,10.04647,8.22671,3.83998,9.1022,166.66666999999998,33.33333,10,1028,2,5,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,2,2,2,2,2,3,2,1,2,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,2,2,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,2,2,3,3,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,3,TEA_3
15850595059022505902024,18,27,27,2,4,240.00000000000003,190,10.35049,7.87142,7.334360000000001,9.68037,200,158.33333,10,1028,1,4,6,1,2,2,2,2,2,3,3,2,2,2,2,2,1,3,2,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,2,3,2,2,3,2,2,3,3,2,2,2,2,2,1,2,2,2,1,2,4,3,3,3,1,3,3,3,1,3,2,2,1,1,2,1,2,1,1,2,1,3,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,3,3,1,2,3,1,3,1,2,1,1,1,2,2,2,1,2,2,2,2,3,TEA_3
15850615061022506102024,27,28,28,0,1,240.00000000000003,129.99999999999994,7.93892,8.99685,8.67953,9.1022,200,108.33333,10,1028,1,4,6,1,2,2,2,2,2,2,3,1,1,3,1,1,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,3,2,2,3,2,2,3,5,2,4,3,3,3,3,2,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,3,1,3,3,4,4,2,3,4,3,3,4,2,1,4,2,2,1,1,1,2,2,3,1,1,1,2,2,2,1,3,1,2,2,3,3,2,2,3,2,2,1,1,3,2,1,2,3,1,2,2,1,2,3,2,1,2,3,3,4,4,3,1,3,1,3,2,1,3,2,2,2,1,1,1,1,2,3,5,3,2,2,2,3,TEA_3
15850625062011506201014,20,29.000000000000004,29.000000000000004,0,0,240.00000000000003,70,11.90844,10.40627,10.39017,10.90415,177.77778,51.85185,10,1028,2,4,5,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,3,3,2,3,3,3,4,3,3,2,3,4,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,3,3,4,4,4,3,2,3,4,3,1,1,2,1,2,2,2,2,2,4,3,3,4,4,1,3,3,2,1,2,2,2,2,2,1,1,2,2,1,3,3,2,1,1,1,6,TEA_6
15850725072022507202024,23,26,26,5,5,240.00000000000003,40,9.13986,10.40627,13.241339999999996,9.68037,200,33.33333,10,1028,1,4,5,1,2,2,2,3,3,3,2,2,2,2,1,2,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,3,2,1,1,2,2,3,3,3,3,3,3,3,3,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,3,3,4,4,2,4,4,3,4,4,3,3,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,2,3,2,3,3,3,3,2,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,2,1,1,3,3,2,2,1,2,2,2,1,2,5,3,1,1,2,2,TEA_2
15850765076022507602024,19,26,26,0,1,240.00000000000003,100,9.7433,9.42597,9.82876,10.90415,191,79.58333,10,1028,1,4,6,1,2,2,1,2,2,3,3,3,2,2,2,2,1,1,2,1,2,2,1,1,1,2,3,2,1,2,1,2,1,2,2,1,1,2,2,3,3,1,1,1,2,2,3,3,3,3,3,2,3,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,3,2,1,2,1,1,2,1,2,1,4,2,4,2,2,3,4,2,2,3,1,1,1,1,2,2,1,1,2,3,3,3,1,2,3,3,2,2,2,1,2,2,3,3,3,2,3,3,2,2,3,2,1,2,2,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,4,1,1,1,3,2,2,2,1,1,2,2,2,3,1,2,2,2,1,3,TEA_3
15850785078022507802024,26,28,28,2,2,240.00000000000003,120,10.04647,9.42597,9.27422,10.90415,200,100,10,1028,1,5,5,1,2,2,2,3,2,3,3,3,2,2,2,3,3,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,3,3,2,1,2,2,3,2,3,2,2,3,3,2,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,1,3,4,4,3,1,3,3,3,3,2,3,2,1,1,2,2,2,2,1,2,4,2,2,1,1,1,1,2,3,3,1,2,1,1,1,1,2,2,2,1,4,4,2,2,3,3,3,1,2,1,1,2,2,2,2,2,3,2,3,4,4,1,4,2,1,2,1,3,2,1,2,1,1,2,2,2,2,2,2,2,2,1,3,TEA_3
15850855085011508501014,32,28,28,0,0,320,40,9.13986,8.22671,8.67953,10.90415,266.66667,33.33333,10,1028,1,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,4,4,1,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,4,3,3,2,4,4,4,4,4,1,3,4,1,2,2,2,3,2,2,2,2,2,2,2,2,5,3,2,2,1,3,TEA_3
15850995099011509901014,33,20,20,0,3.0000000000000004,320,120,7.93892,8.99685,8.67953,9.68037,266.66667,100,10,1028,1,5,5,1,2,1,2,3,3,3,3,3,2,2,1,2,1,2,3,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,3,1,2,2,2,2,2,3,4,4,4,3,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,4,4,4,1,2,2,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,2,3,3,2,1,3,1,1,1,2,2,1,1,1,1,2,3,4,3,3,4,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,2,2,2,1,1,3,2,3,3,3,1,1,1,1,3,5,3,2,2,2,0,TEA_0
15851035103011510301014,25,27,27,1,2,240.00000000000003,100,7.63433,8.22671,6.01233,9.1022,200,83.33333,10,1028,1,4,5,1,2,2,2,2,2,2,3,2,1,2,2,1,1,1,3,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,2,3,1,1,2,2,3,3,3,4,5,3,3,3,3,2,2,1,1,3,2,3,2,1,3,3,3,3,3,2,2,2,1,3,1,2,2,2,2,2,4,3,4,3,2,4,4,3,3,3,3,4,4,3,2,4,2,1,2,3,3,3,3,3,3,3,3,3,3,1,2,2,2,3,3,3,4,3,3,4,3,3,2,3,4,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,3,1,1,2,3,2,2,3,2,1,1,2,3,3,1,3,2,3,2,3,TEA_3
15851045104022510402024,6.000000000000001,29.000000000000004,29.000000000000004,0,0,260,60,10.35049,9.42597,9.82876,10.27928,192.59259,44.44444,10,1028,1,2,5,1,2,2,1,2,2,3,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,3,1,2,2,1,1,3,3,3,3,2,1,2,2,4,3,3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,3,2,2,1,1,4,2,3,4,2,4,4,3,1,3,2,2,1,1,2,2,2,1,2,4,3,3,1,1,1,1,1,3,2,1,2,1,2,3,2,1,2,2,1,3,2,1,1,1,1,4,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,1,3,2,1,3,2,1,2,1,1,1,2,1,2,5,2,2,2,2,3,TEA_3
15851055105011510501014,14,28,28,6,6.000000000000001,280,300,11.27266,9.42597,8.67953,9.1022,207.40741,222.22222,10,1028,1,3.0000000000000004,5,1,2,1,2,3,3,3,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,2,3,3,2,2,3,3,2,2,1,2,1,1,2,1,1,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,3,2,2,3,2,2,2,2,3,1,2,2,3,1,2,1,1,2,2,2,2,2,3,2,2,3,3,1,2,2,2,1,1,3,2,1,1,1,1,1,1,2,3,5,2,2,2,2,1,TEA_1
15851075107011510701014,18,29.000000000000004,29.000000000000004,5,5,200,120,10.96267,11.59162,11.82034,9.68037,166.66666999999998,100,10,1028,1,4,6,1,2,2,1,3,2,3,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,4,2,3,4,3,3,3,3,3,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,3,2,2,3,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,1,4,2,1,1,4,1,2,2,2,1,2,2,2,2,3,3,2,1,1,2,2,TEA_2
15851085108022510802024,10,27,27,3,3.0000000000000004,240.00000000000003,100,11.90844,9.42597,8.67953,8.54995,200,83.33333,10,1028,1,3.0000000000000004,5,1,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,3,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,3,3,2,2,2,4,3,3,2,2,3,3,3,1,2,3,2,1,1,3,1,1,2,2,2,2,3,1,2,2,1,2,2,3,1,2,2,2,3,2,2,3,2,3,4,4,2,1,2,2,3,2,2,2,2,2,4,3,3,3,4,4,4,4,4,2,1,1,4,2,1,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,3,TEA_3
